sku_code,material,box_code,bursting_factor,flute_type,inner_height_mm,height_inch,inner_height,length_inch,updated_at,quantity,status,company_id,per_unit
BZ-SKU-0000089,"""Paper""","""FirstCry Box8A""","""24x20x20""","""B""","""420""","""16.5""","""270""","""10.6""",2019-06-12,200,3,7746,15.85
BZ-SKU-0000089,"""Paper""","""FirstCry Box8A""","""24x20x20""","""B""","""420""","""16.5""","""270""","""10.6""",2019-06-12,500,3,7746,15.85
BZ-SKU-0000089,"""Paper""","""FirstCry Box8A""","""24x20x20""","""B""","""420""","""16.5""","""270""","""10.6""",2018-02-05,2200,3,4606,16.01
BZ-SKU-0000089,"""Paper""","""FirstCry Box8A""","""24x20x20""","""B""","""420""","""16.5""","""270""","""10.6""",2018-02-05,6025,3,4606,16.05
BZ-SKU-0000089,"""Paper""","""FirstCry Box8A""","""24x20x20""","""B""","""420""","""16.5""","""270""","""10.6""",2019-06-12,500,3,7746,15.85
BZ-SKU-0000089,"""Paper""","""FirstCry Box8A""","""24x20x20""","""B""","""420""","""16.5""","""270""","""10.6""",2019-06-12,3000,8,4606,13.5
BZ-SKU-0000089,"""Paper""","""FirstCry Box8A""","""24x20x20""","""B""","""420""","""16.5""","""270""","""10.6""",2019-06-12,1300,3,4606,13.5
BZ-SKU-0000089,"""Paper""","""FirstCry Box8A""","""24x20x20""","""B""","""420""","""16.5""","""270""","""10.6""",2019-06-12,1000,1,9508,16
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,1000,3,7746,59.5
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,1700,4,9508,61
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,600,8,7746,65
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2018-02-05,135,3,4606,66.11
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,300,3,4606,62.41666667
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,1000,3,9508,68
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,1950,3,9508,68
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,2045,3,9508,68
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,30,3,9508,68
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,500,3,4606,62.4
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,502,3,4606,62.4
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,100,4,4606,62.417
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,953,3,9508,68
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,1662,3,9508,61
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,375,4,9508,71.63
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,375,3,9508,69
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,100,3,9508,61
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,900,3,9508,61
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,400,3,9508,61
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,800,3,7746,65
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,300,3,9508,61
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,37,3,9508,59.35
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,400,3,9508,59.35
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,300,3,7746,71.63
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,135,3,9508,61
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,800,3,9508,68
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,900,3,9508,68
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,800,3,9508,59.95
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,250,3,7746,71.63
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,2100,3,9508,68
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,500,6,9508,68
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,500,3,9508,59.95
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,180,3,4606,72
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,300,3,9508,59.95
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,1000,3,9508,59.95
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,300,3,9508,59.95
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,85,3,9508,59.95
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,200,8,4606,62.41
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,300,3,9508,59.95
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,300,3,9508,59.95
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,750,3,7746,65
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,500,3,9508,59.95
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,600,7,4606,62.41
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,500,3,9508,59.95
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,500,3,9508,59.95
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,800,3,9508,59.95
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,500,3,9508,59.95
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,750,3,9508,59.35
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,300,3,9508,59.35
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,750,3,9508,59.95
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,1250,6,9508,59.35
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,600,6,9508,59.35
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,300,6,9508,59.35
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,234,3,7746,67
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,300,3,9508,59.35
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,500,3,9508,59.35
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,300,4,9508,59.35
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,680,3,7746,65
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,300,6,9508,59.95
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,500,8,9508,59.35
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,1000,3,9508,59.95
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,800,3,9508,59.35
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,500,3,9508,59.35
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,1000,3,9508,59.35
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,1250,6,9508,59.35
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,150,3,7746,65
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,1200,3,9508,59.95
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,150,8,7746,65
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2018-02-05,1020,1,4606,65.16147636
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,600,7,4606,66.11
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,2000,7,9508,59.95
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,1000,3,9508,59.35
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,500,3,9508,59.35
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,500,3,9508,59.35
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,1500,8,9508,59.35
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,2000,1,9508,59.35
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,700,3,9508,59.35
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,500,3,9508,59.95
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,1500,1,9508,59.35
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,2300,1,9508,59.35
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,600,1,9508,59.35
BZ-SKU-0000402,"""Top paper golden Kraft rest brown Kraft""","""Tricycle 5P29""","""24x18x18x18x18""","""BC""","""330""","""13""","""680""","""26.8""",2019-06-12,500,8,9508,59.94
BZ-SKU-0000494,"""Top paper golden Kraft rest brown Kraft""","""Walker AB 5P38""","""24x18x18x18x18""","""BC""","""780""","""30.7""","""620""","""24.4""",2018-06-05,600,3,9508,48
BZ-SKU-0000494,"""Top paper golden Kraft rest brown Kraft""","""Walker AB 5P38""","""24x18x18x18x18""","""BC""","""780""","""30.7""","""620""","""24.4""",2018-06-05,1050,3,4606,48.8
BZ-SKU-0000494,"""Top paper golden Kraft rest brown Kraft""","""Walker AB 5P38""","""24x18x18x18x18""","""BC""","""780""","""30.7""","""620""","""24.4""",2018-06-05,800,3,9508,48
BZ-SKU-0000494,"""Top paper golden Kraft rest brown Kraft""","""Walker AB 5P38""","""24x18x18x18x18""","""BC""","""780""","""30.7""","""620""","""24.4""",2018-06-05,1050,3,4606,51.71615313
BZ-SKU-0000494,"""Top paper golden Kraft rest brown Kraft""","""Walker AB 5P38""","""24x18x18x18x18""","""BC""","""780""","""30.7""","""620""","""24.4""",2018-06-05,100,3,9508,45.25
BZ-SKU-0000494,"""Top paper golden Kraft rest brown Kraft""","""Walker AB 5P38""","""24x18x18x18x18""","""BC""","""780""","""30.7""","""620""","""24.4""",2018-06-05,508,3,9508,48
BZ-SKU-0000494,"""Top paper golden Kraft rest brown Kraft""","""Walker AB 5P38""","""24x18x18x18x18""","""BC""","""780""","""30.7""","""620""","""24.4""",2018-06-05,304,3,9508,48
BZ-SKU-0000494,"""Top paper golden Kraft rest brown Kraft""","""Walker AB 5P38""","""24x18x18x18x18""","""BC""","""780""","""30.7""","""620""","""24.4""",2018-06-05,100,3,9508,48
BZ-SKU-0000494,"""Top paper golden Kraft rest brown Kraft""","""Walker AB 5P38""","""24x18x18x18x18""","""BC""","""780""","""30.7""","""620""","""24.4""",2018-06-05,1050,3,4606,48.8
BZ-SKU-0000494,"""Top paper golden Kraft rest brown Kraft""","""Walker AB 5P38""","""24x18x18x18x18""","""BC""","""780""","""30.7""","""620""","""24.4""",2018-06-05,625,3,9508,48
BZ-SKU-0000494,"""Top paper golden Kraft rest brown Kraft""","""Walker AB 5P38""","""24x18x18x18x18""","""BC""","""780""","""30.7""","""620""","""24.4""",2018-06-05,100,3,9508,48
BZ-SKU-0000494,"""Top paper golden Kraft rest brown Kraft""","""Walker AB 5P38""","""24x18x18x18x18""","""BC""","""780""","""30.7""","""620""","""24.4""",2018-06-05,200,3,9508,48
BZ-SKU-0000494,"""Top paper golden Kraft rest brown Kraft""","""Walker AB 5P38""","""24x18x18x18x18""","""BC""","""780""","""30.7""","""620""","""24.4""",2018-06-05,600,3,9508,48
BZ-SKU-0000494,"""Top paper golden Kraft rest brown Kraft""","""Walker AB 5P38""","""24x18x18x18x18""","""BC""","""780""","""30.7""","""620""","""24.4""",2018-06-05,700,8,9508,48
BZ-SKU-0000494,"""Top paper golden Kraft rest brown Kraft""","""Walker AB 5P38""","""24x18x18x18x18""","""BC""","""780""","""30.7""","""620""","""24.4""",2018-06-05,300,3,9508,48
BZ-SKU-0000494,"""Top paper golden Kraft rest brown Kraft""","""Walker AB 5P38""","""24x18x18x18x18""","""BC""","""780""","""30.7""","""620""","""24.4""",2018-06-05,600,7,9508,44.79
BZ-SKU-0000494,"""Top paper golden Kraft rest brown Kraft""","""Walker AB 5P38""","""24x18x18x18x18""","""BC""","""780""","""30.7""","""620""","""24.4""",2018-06-05,500,3,9508,44.79
BZ-SKU-0000494,"""Top paper golden Kraft rest brown Kraft""","""Walker AB 5P38""","""24x18x18x18x18""","""BC""","""780""","""30.7""","""620""","""24.4""",2018-06-05,150,3,9508,45.25
BZ-SKU-0000494,"""Top paper golden Kraft rest brown Kraft""","""Walker AB 5P38""","""24x18x18x18x18""","""BC""","""780""","""30.7""","""620""","""24.4""",2018-06-05,500,3,9508,45.25
BZ-SKU-0000494,"""Top paper golden Kraft rest brown Kraft""","""Walker AB 5P38""","""24x18x18x18x18""","""BC""","""780""","""30.7""","""620""","""24.4""",2018-06-05,200,3,9508,45.23
BZ-SKU-0000494,"""Top paper golden Kraft rest brown Kraft""","""Walker AB 5P38""","""24x18x18x18x18""","""BC""","""780""","""30.7""","""620""","""24.4""",2018-06-05,1050,3,4606,48.02
BZ-SKU-0000494,"""Top paper golden Kraft rest brown Kraft""","""Walker AB 5P38""","""24x18x18x18x18""","""BC""","""780""","""30.7""","""620""","""24.4""",2018-06-05,400,3,9508,44.79
BZ-SKU-0000494,"""Top paper golden Kraft rest brown Kraft""","""Walker AB 5P38""","""24x18x18x18x18""","""BC""","""780""","""30.7""","""620""","""24.4""",2018-06-05,500,3,9508,45.23
BZ-SKU-0000494,"""Top paper golden Kraft rest brown Kraft""","""Walker AB 5P38""","""24x18x18x18x18""","""BC""","""780""","""30.7""","""620""","""24.4""",2018-06-05,600,1,9508,44.79
BZ-SKU-0000406,"""Top paper golden Kraft rest brown Kraft""","""Gym 5P12""","""24x18x18x18x18""","""BC""","""680""","""26.7""","""700""","""27.5""",2019-06-12,1002,3,9508,39
BZ-SKU-0000406,"""Top paper golden Kraft rest brown Kraft""","""Gym 5P12""","""24x18x18x18x18""","""BC""","""680""","""26.7""","""700""","""27.5""",2018-04-19,525,3,4606,43.44164332
BZ-SKU-0000406,"""Top paper golden Kraft rest brown Kraft""","""Gym 5P12""","""24x18x18x18x18""","""BC""","""680""","""26.7""","""700""","""27.5""",2018-04-19,378,3,4606,44.03
BZ-SKU-0000406,"""Top paper golden Kraft rest brown Kraft""","""Gym 5P12""","""24x18x18x18x18""","""BC""","""680""","""26.7""","""700""","""27.5""",2019-06-12,254,4,4606,44
BZ-SKU-0000406,"""Top paper golden Kraft rest brown Kraft""","""Gym 5P12""","""24x18x18x18x18""","""BC""","""680""","""26.7""","""700""","""27.5""",2019-06-12,420,3,4606,41.67
BZ-SKU-0000406,"""Top paper golden Kraft rest brown Kraft""","""Gym 5P12""","""24x18x18x18x18""","""BC""","""680""","""26.7""","""700""","""27.5""",2019-06-12,5703,3,4606,41.67
BZ-SKU-0000406,"""Top paper golden Kraft rest brown Kraft""","""Gym 5P12""","""24x18x18x18x18""","""BC""","""680""","""26.7""","""700""","""27.5""",2019-06-12,550,3,4606,41.67857143
BZ-SKU-0000406,"""Top paper golden Kraft rest brown Kraft""","""Gym 5P12""","""24x18x18x18x18""","""BC""","""680""","""26.7""","""700""","""27.5""",2019-06-12,254,3,4606,44
BZ-SKU-0000406,"""Top paper golden Kraft rest brown Kraft""","""Gym 5P12""","""24x18x18x18x18""","""BC""","""680""","""26.7""","""700""","""27.5""",2019-06-12,1000,3,9508,39
BZ-SKU-0000406,"""Top paper golden Kraft rest brown Kraft""","""Gym 5P12""","""24x18x18x18x18""","""BC""","""680""","""26.7""","""700""","""27.5""",2019-06-12,1957,3,9508,39
BZ-SKU-0000406,"""Top paper golden Kraft rest brown Kraft""","""Gym 5P12""","""24x18x18x18x18""","""BC""","""680""","""26.7""","""700""","""27.5""",2019-06-12,100,3,4606,41.67
BZ-SKU-0000406,"""Top paper golden Kraft rest brown Kraft""","""Gym 5P12""","""24x18x18x18x18""","""BC""","""680""","""26.7""","""700""","""27.5""",2019-06-12,3035,3,4606,41
BZ-SKU-0000406,"""Top paper golden Kraft rest brown Kraft""","""Gym 5P12""","""24x18x18x18x18""","""BC""","""680""","""26.7""","""700""","""27.5""",2019-06-12,650,3,9508,39
BZ-SKU-0000406,"""Top paper golden Kraft rest brown Kraft""","""Gym 5P12""","""24x18x18x18x18""","""BC""","""680""","""26.7""","""700""","""27.5""",2019-06-12,265,3,7746,41.7
BZ-SKU-0000406,"""Top paper golden Kraft rest brown Kraft""","""Gym 5P12""","""24x18x18x18x18""","""BC""","""680""","""26.7""","""700""","""27.5""",2019-06-12,200,8,9508,39
BZ-SKU-0000406,"""Top paper golden Kraft rest brown Kraft""","""Gym 5P12""","""24x18x18x18x18""","""BC""","""680""","""26.7""","""700""","""27.5""",2019-06-12,1200,4,9508,39
BZ-SKU-0000406,"""Top paper golden Kraft rest brown Kraft""","""Gym 5P12""","""24x18x18x18x18""","""BC""","""680""","""26.7""","""700""","""27.5""",2019-06-12,600,3,9508,39
BZ-SKU-0000406,"""Top paper golden Kraft rest brown Kraft""","""Gym 5P12""","""24x18x18x18x18""","""BC""","""680""","""26.7""","""700""","""27.5""",2019-06-12,500,3,7746,41.7
BZ-SKU-0000406,"""Top paper golden Kraft rest brown Kraft""","""Gym 5P12""","""24x18x18x18x18""","""BC""","""680""","""26.7""","""700""","""27.5""",2019-06-12,453,3,7746,41.7
BZ-SKU-0000406,"""Top paper golden Kraft rest brown Kraft""","""Gym 5P12""","""24x18x18x18x18""","""BC""","""680""","""26.7""","""700""","""27.5""",2019-06-12,100,3,7746,41.7
BZ-SKU-0000406,"""Top paper golden Kraft rest brown Kraft""","""Gym 5P12""","""24x18x18x18x18""","""BC""","""680""","""26.7""","""700""","""27.5""",2019-06-12,500,8,7746,41.7
BZ-SKU-0000406,"""Top paper golden Kraft rest brown Kraft""","""Gym 5P12""","""24x18x18x18x18""","""BC""","""680""","""26.7""","""700""","""27.5""",2019-06-12,720,1,4606,36
BZ-SKU-0000406,"""Top paper golden Kraft rest brown Kraft""","""Gym 5P12""","""24x18x18x18x18""","""BC""","""680""","""26.7""","""700""","""27.5""",2019-06-12,200,0,7746,39.7
BZ-SKU-0000405,"""Top paper golden Kraft rest brown Kraft""","""Walker 5P14""","""24x18x18x18x18""","""BC""","""680""","""26.8""","""620""","""24.4""",2019-06-12,400,3,4606,42.625
BZ-SKU-0000405,"""Top paper golden Kraft rest brown Kraft""","""Walker 5P14""","""24x18x18x18x18""","""BC""","""680""","""26.8""","""620""","""24.4""",2018-02-05,347,3,4606,46.54461208
BZ-SKU-0000405,"""Top paper golden Kraft rest brown Kraft""","""Walker 5P14""","""24x18x18x18x18""","""BC""","""680""","""26.8""","""620""","""24.4""",2019-06-12,2000,3,4606,42
BZ-SKU-0000405,"""Top paper golden Kraft rest brown Kraft""","""Walker 5P14""","""24x18x18x18x18""","""BC""","""680""","""26.8""","""620""","""24.4""",2018-02-05,380,3,4606,45.47
BZ-SKU-0000405,"""Top paper golden Kraft rest brown Kraft""","""Walker 5P14""","""24x18x18x18x18""","""BC""","""680""","""26.8""","""620""","""24.4""",2019-06-12,925,3,9508,46
