sku_code,brand_name,material,material_grade,bottle_material,cap_material,series,product_code,color,model_no,item_code,box_code,box_style,security_type,usage,handle,window,property,accessories,lid,bubble_lined,bursting_factor,sealing,finishing,perforation,car_type,lamination,grammage,neck_size,type,flute_type,printing,no_of_layers,flap_inch,flap_width_mm,gusset_inch,bottom_gusset,tape_size_inch,added_features,mouth_diameter_mm/top_diameter,weight_gm,racking_load_capacity_kg,capcity_ml,width_mm,inner_height_mm,outer_height_mm,height_inch,length_mm,thickness_gsm,thickness_microns,inner_gsm,outer_gsm,updated_at,quantity,status,company_id,per_unit
BZ-SKU-0000553,"""Non Branded""","""Virgin""",,,,,,"""Transparent""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""304.8""",,,,"""406.4""",,,,,2018-02-05,125,7,9508,125
BZ-SKU-0000640,"""Non Branded""",,,,,,,"""White""",,,,,,,,,,"""Not Applicable""",,,,,,,,,,,"""EPE Roll""",,,,,,,,,,,,,,,,,,,,,,,2018-08-02,40,3,9508,217
BZ-SKU-0000640,"""Non Branded""",,,,,,,"""White""",,,,,,,,,,"""Not Applicable""",,,,,,,,,,,"""EPE Roll""",,,,,,,,,,,,,,,,,,,,,,,2018-08-02,40,3,7746,217
BZ-SKU-0000640,"""Non Branded""",,,,,,,"""White""",,,,,,,,,,"""Not Applicable""",,,,,,,,,,,"""EPE Roll""",,,,,,,,,,,,,,,,,,,,,,,2018-02-05,1000,3,4606,8.68
BZ-SKU-0000640,"""Non Branded""",,,,,,,"""White""",,,,,,,,,,"""Not Applicable""",,,,,,,,,,,"""EPE Roll""",,,,,,,,,,,,,,,,,,,,,,,2018-02-05,1000,4,4606,8.68
BZ-SKU-0000640,"""Non Branded""",,,,,,,"""White""",,,,,,,,,,"""Not Applicable""",,,,,,,,,,,"""EPE Roll""",,,,,,,,,,,,,,,,,,,,,,,2018-02-05,1000,4,4606,8.68
BZ-SKU-0000640,"""Non Branded""",,,,,,,"""White""",,,,,,,,,,"""Not Applicable""",,,,,,,,,,,"""EPE Roll""",,,,,,,,,,,,,,,,,,,,,,,2018-08-02,64,3,7746,217
BZ-SKU-0000198,"""Non Branded""",,,,,,,"""White""",,,,,,,,,,"""Not Applicable""",,,,,,,,,,,"""EPE Net""",,,,,,,,,,,,,,"""101.6""",,,,"""228.6""",,,,,2018-02-05,10000,1,4606,1.619
BZ-SKU-0000198,"""Non Branded""",,,,,,,"""White""",,,,,,,,,,"""Not Applicable""",,,,,,,,,,,"""EPE Net""",,,,,,,,,,,,,,"""101.6""",,,,"""228.6""",,,,,2018-02-05,5000,4,4606,1.619
BZ-SKU-0000198,"""Non Branded""",,,,,,,"""White""",,,,,,,,,,"""Not Applicable""",,,,,,,,,,,"""EPE Net""",,,,,,,,,,,,,,"""101.6""",,,,"""228.6""",,,,,2018-02-05,5000,4,4606,1.619
BZ-SKU-0000198,"""Non Branded""",,,,,,,"""White""",,,,,,,,,,"""Not Applicable""",,,,,,,,,,,"""EPE Net""",,,,,,,,,,,,,,"""101.6""",,,,"""228.6""",,,,,2018-02-05,10000,4,4606,1.619
BZ-SKU-0000198,"""Non Branded""",,,,,,,"""White""",,,,,,,,,,"""Not Applicable""",,,,,,,,,,,"""EPE Net""",,,,,,,,,,,,,,"""101.6""",,,,"""228.6""",,,,,2018-02-05,5000,4,4606,1.619
BZ-SKU-0000198,"""Non Branded""",,,,,,,"""White""",,,,,,,,,,"""Not Applicable""",,,,,,,,,,,"""EPE Net""",,,,,,,,,,,,,,"""101.6""",,,,"""228.6""",,,,,2018-02-05,5000,4,4606,1.619
BZ-SKU-0000198,"""Non Branded""",,,,,,,"""White""",,,,,,,,,,"""Not Applicable""",,,,,,,,,,,"""EPE Net""",,,,,,,,,,,,,,"""101.6""",,,,"""228.6""",,,,,2018-02-05,121000,3,4606,1.4
BZ-SKU-0000198,"""Non Branded""",,,,,,,"""White""",,,,,,,,,,"""Not Applicable""",,,,,,,,,,,"""EPE Net""",,,,,,,,,,,,,,"""101.6""",,,,"""228.6""",,,,,2018-02-05,100000,3,4606,1.4
BZ-SKU-0000198,"""Non Branded""",,,,,,,"""White""",,,,,,,,,,"""Not Applicable""",,,,,,,,,,,"""EPE Net""",,,,,,,,,,,,,,"""101.6""",,,,"""228.6""",,,,,2018-02-05,72000,3,4606,1.4
BZ-SKU-0000198,"""Non Branded""",,,,,,,"""White""",,,,,,,,,,"""Not Applicable""",,,,,,,,,,,"""EPE Net""",,,,,,,,,,,,,,"""101.6""",,,,"""228.6""",,,,,2018-02-05,90000,3,4606,1.4
BZ-SKU-0000198,"""Non Branded""",,,,,,,"""White""",,,,,,,,,,"""Not Applicable""",,,,,,,,,,,"""EPE Net""",,,,,,,,,,,,,,"""101.6""",,,,"""228.6""",,,,,2018-02-05,102000,3,4606,1.4
BZ-SKU-0000198,"""Non Branded""",,,,,,,"""White""",,,,,,,,,,"""Not Applicable""",,,,,,,,,,,"""EPE Net""",,,,,,,,,,,,,,"""101.6""",,,,"""228.6""",,,,,2018-02-05,5000,4,4606,1.619
BZ-SKU-0000198,"""Non Branded""",,,,,,,"""White""",,,,,,,,,,"""Not Applicable""",,,,,,,,,,,"""EPE Net""",,,,,,,,,,,,,,"""101.6""",,,,"""228.6""",,,,,2018-02-05,10000,4,4606,1.619
BZ-SKU-0000258,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,5,3,7746,4.285714286
BZ-SKU-0000258,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,5,3,7746,4.285714286
BZ-SKU-0000258,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,5,3,7746,4.285714286
BZ-SKU-0000258,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,10,4,7746,3.92
BZ-SKU-0000258,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,20,4,7746,3.973214286
BZ-SKU-0000258,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,10,4,7746,3.92
BZ-SKU-0000258,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,10,4,7746,3.92
BZ-SKU-0000258,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,10,4,7746,3.92
BZ-SKU-0000258,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,5,4,7746,4.017857143
BZ-SKU-0000258,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,20,3,7746,3.973214286
BZ-SKU-0000258,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,5,3,7746,4.285714286
BZ-SKU-0000258,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,35,3,7746,3.9
BZ-SKU-0000258,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,60,1,7746,4.2
BZ-SKU-0000258,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,85,3,7746,4.2
BZ-SKU-0000258,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,10,1,7746,4.017857143
BZ-SKU-0000258,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,10,3,7746,4.017857143
BZ-SKU-0000258,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,100,3,7746,4.2
BZ-SKU-0000258,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,100,3,7746,4.2
BZ-SKU-0000258,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,60,3,7746,4.2
BZ-SKU-0000258,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,250,3,7746,4.2
BZ-SKU-0000258,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,30,3,7746,4.2
BZ-SKU-0000258,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,130,3,7746,4.2
BZ-SKU-0000258,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,200,3,7746,4.8
BZ-SKU-0000258,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,170,3,7746,4.2
BZ-SKU-0000258,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,100,3,7746,4.8
BZ-SKU-0005410,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-07,9,3,4606,8000
BZ-SKU-0005410,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-07,9,4,4606,8000
BZ-SKU-0000667,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,4,1,7746,189.8305085
BZ-SKU-0000667,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,6,3,7746,190.1129944
BZ-SKU-0000667,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,2,3,7746,189.8305085
BZ-SKU-0000667,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,10,3,7746,190
BZ-SKU-0000667,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,40,3,7746,189
BZ-SKU-0000667,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,5,3,7746,190
BZ-SKU-0000667,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,5,3,7746,190
BZ-SKU-0000667,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,10,3,7746,190
BZ-SKU-0000667,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,10,3,7746,190
BZ-SKU-0000667,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,5,3,7746,190
BZ-SKU-0000667,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,2,3,7746,189.8305085
BZ-SKU-0000667,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,5,4,7746,190
BZ-SKU-0000667,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,10,4,7746,190
BZ-SKU-0000667,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,10,3,7746,190
BZ-SKU-0000667,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,5,3,7746,190
BZ-SKU-0000667,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,5,3,7746,190
BZ-SKU-0000667,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,10,4,7746,190
BZ-SKU-0000667,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,2,3,7746,189.8305085
BZ-SKU-0000667,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,5,3,7746,260.1694915
BZ-SKU-0000667,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,2,3,7746,245.3389831
BZ-SKU-0000667,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,3,3,7746,190.1129944
BZ-SKU-0000667,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,10,3,7746,190
BZ-SKU-0000667,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,32,3,7746,189
BZ-SKU-0000667,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,12,3,7746,190
BZ-SKU-0000667,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,40,3,7746,189
BZ-SKU-0000667,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,5,3,7746,190
BZ-SKU-0000667,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,5,3,7746,190
BZ-SKU-0000667,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,4,3,7746,189.8305085
BZ-SKU-0000667,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,5,3,7746,190
BZ-SKU-0000667,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,50,3,7746,189
BZ-SKU-0000667,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,60,3,7746,189
BZ-SKU-0000667,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,100,3,7746,190
BZ-SKU-0000667,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,120,3,7746,189
BZ-SKU-0000667,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,15,3,7746,189
BZ-SKU-0000667,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,30,3,7746,189
BZ-SKU-0000667,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,60,3,7746,189
BZ-SKU-0000667,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,60,3,7746,189
BZ-SKU-0000667,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,80,3,7746,189
BZ-SKU-0011613,"""Non Branded""",,,,,,,"""Transparent""",,,,,,,,,,"""Not Applicable""",,,,,,,,,,,"""Bubble Bag""",,,,,,,,,,,,,,"""266.7""",,,,"""254""","""50""",,,,2018-12-20,3000,7,4606,1.75
BZ-SKU-0011613,"""Non Branded""",,,,,,,"""Transparent""",,,,,,,,,,"""Not Applicable""",,,,,,,,,,,"""Bubble Bag""",,,,,,,,,,,,,,"""266.7""",,,,"""254""","""50""",,,,2018-12-20,5000,3,4606,1.75
BZ-SKU-0011613,"""Non Branded""",,,,,,,"""Transparent""",,,,,,,,,,"""Not Applicable""",,,,,,,,,,,"""Bubble Bag""",,,,,,,,,,,,,,"""266.7""",,,,"""254""","""50""",,,,2018-12-20,10000,1,4606,1.75
BZ-SKU-0000259,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,10,3,7746,15
BZ-SKU-0000259,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,5,3,7746,15
BZ-SKU-0000259,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,10,3,7746,14.91071429
BZ-SKU-0000259,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,10,3,7746,15
BZ-SKU-0000259,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,5,4,7746,13
BZ-SKU-0000259,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,20,4,7746,14.82142857
BZ-SKU-0000259,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,10,4,7746,13
BZ-SKU-0000259,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,86,3,7746,15
BZ-SKU-0000259,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,5,3,7746,14.82142857
BZ-SKU-0000259,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,10,3,7746,14.91071429
BZ-SKU-0000259,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,10,4,7746,14.91071429
BZ-SKU-0000259,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,5,1,7746,14.82142857
BZ-SKU-0000259,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,10,4,7746,14.91071429
BZ-SKU-0000259,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,71,3,7746,14
BZ-SKU-0000259,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,100,3,7746,17
BZ-SKU-0000259,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,30,3,7746,15
BZ-SKU-0000259,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,20,3,7746,15
BZ-SKU-0000259,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,50,3,7746,15
BZ-SKU-0000259,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,180,3,7746,15
BZ-SKU-0000259,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,200,3,7746,15
BZ-SKU-0000259,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,120,3,7746,17.6
BZ-SKU-0000259,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,250,3,7746,15
BZ-SKU-0000259,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,150,3,7746,17.6
BZ-SKU-0000259,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,50,3,7746,17.6
BZ-SKU-0000259,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,5,3,7746,14.82142857
BZ-SKU-0000259,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,200,3,7746,17.6
BZ-SKU-0000259,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,200,3,7746,17.6
BZ-SKU-0000259,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,200,3,7746,17.6
BZ-SKU-0000259,"""Best""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,10,4,7746,17.96610169
BZ-SKU-0000259,"""Best""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,10,3,7746,17.96610169
BZ-SKU-0000259,"""Best""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-05,150,3,7746,17.6
BZ-SKU-0014150,,,"""PP""",,,,,,,,,,,,"""U-Cut""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""40""",,,,2019-03-06,50000,8,7746,2.3
BZ-SKU-0014195,,,"""PP""",,,,,,,,,,,,"""U-Cut""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""40""",,,,2019-03-06,50000,8,7746,2.3
BZ-SKU-0000839,"""Reena""",,,,,,,,,,,,,,"""D-Cut""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""60""",,,,2018-02-05,1000,3,4606,3.08
BZ-SKU-0008413,"""Mangalmai""","""HD""",,,,,,"""Orange""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-06,300000,3,4606,0.27
BZ-SKU-0008413,"""Mangalmai""","""HD""",,,,,,"""Orange""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-06,300000,3,4606,0.27
BZ-SKU-0008413,"""Mangalmai""","""HD""",,,,,,"""Orange""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-06,300000,4,4606,0.28
BZ-SKU-0008413,"""Mangalmai""","""HD""",,,,,,"""Orange""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-06,500000,3,4606,0.27
BZ-SKU-0008413,"""Mangalmai""","""HD""",,,,,,"""Orange""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-06,300000,3,4606,0.27
BZ-SKU-0008413,"""Mangalmai""","""HD""",,,,,,"""Orange""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-06,300000,3,4606,0.27
BZ-SKU-0008413,"""Mangalmai""","""HD""",,,,,,"""Orange""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-06,400000,3,4606,0.26
BZ-SKU-0008413,"""Mangalmai""","""HD""",,,,,,"""Orange""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-06,405000,3,4606,0.27
BZ-SKU-0008413,"""Mangalmai""","""HD""",,,,,,"""Orange""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-06,200000,3,4606,0.26
BZ-SKU-0008413,"""Mangalmai""","""HD""",,,,,,"""Orange""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-06,200000,3,4606,0.26
BZ-SKU-0008413,"""Mangalmai""","""HD""",,,,,,"""Orange""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-06,300000,3,4606,0.26
BZ-SKU-0008413,"""Mangalmai""","""HD""",,,,,,"""Orange""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-06,300000,3,4606,0.26
BZ-SKU-0000194,"""Oracle""","""PET""",,,,,,"""Transparent""",,,,,,,,,,,"""With Lid""",,,,,,,,,,"""Plastic Food Containers""",,,,,,,,,,,,,,,,,,,,,,,2018-02-05,8000,3,4606,3.18
BZ-SKU-0000194,"""Oracle""","""PET""",,,,,,"""Transparent""",,,,,,,,,,,"""With Lid""",,,,,,,,,,"""Plastic Food Containers""",,,,,,,,,,,,,,,,,,,,,,,2018-02-05,10000,1,7746,2.73
BZ-SKU-0000194,"""Oracle""","""PET""",,,,,,"""Transparent""",,,,,,,,,,,"""With Lid""",,,,,,,,,,"""Plastic Food Containers""",,,,,,,,,,,,,,,,,,,,,,,2018-02-05,25000,8,7746,2.73
BZ-SKU-0000414,"""Aristo""","""Plastic""",,,,,,,,,,,,,,,,,,,,,,"""Completely Closed with Handle""",,,,,,,,,,,,,,,,,,"""75000""",,"""305""","""315""",,,,,,,2018-02-05,3,3,1531,1033
BZ-SKU-0005606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-07,8,3,9816,95.02118644
BZ-SKU-0000736,"""Non Branded""","""BOPP""",,,,,,"""White""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""2""",,,,,,,,,,,,,,,2018-02-05,376,3,4606,23.378
BZ-SKU-0005965,"""Non Branded""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-07,1,4,4606,22568.55895
BZ-SKU-0001613,"""Vinay""",,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Knife""",,,,,,,,,,,,,,,,,,,,,,,2018-02-07,100,3,4606,0.8
